gene	HD.mean	Uninvolved.mean	HD.pct	Uninvolved.pct	avg_log2FC	p_val	p_val_adj
MTERF3	0.13704976148461517	0.17610964836439788	0.084	0.091	0.04872717522904896	0.735105205743326	1
PANK3	0.6435665079195453	0.6999146465548628	0.222	0.298	0.04863247271057536	0.08775586895197662	1
PHETA2	0.02012175821659173	0.055046807041326695	0.015	0.034	0.04856564778614458	0.15574385508043923	1
GLT8D1	0.6495143774950171	0.7059818680475016	0.241	0.3	0.048560960343299375	0.27294688528263966	1
POLR2H	0.3653037898930681	0.4119584626120936	0.177	0.237	0.048475650762369205	0.1408444382472359	1
ANKRD33B	0.013454961764132013	0.04803883780909495	0.01	0.03	0.04841020425024526	0.11117865238620853	1
ADNP	1.014570869025285	1.0832304620147313	0.335	0.411	0.04834989173442872	0.13950462267919445	1
MED19	0.28621024056139416	0.3299922281149715	0.123	0.184	0.048291334182121004	0.07364825420184992	1
LRRC8B	0.12950664421221267	0.16791463271989837	0.059	0.095	0.04824206878819706	0.13117050641349118	1
ZNF337	0.16568576510342234	0.2053051420855743	0.084	0.103	0.04821950136731623	0.43793683600757705	1
STIL	0.1094109435620254	0.14711515183850668	0.054	0.083	0.04821636008741731	0.20500015311241246	1
LDOC1	0.02959652513607333	0.06458050967535074	0.02	0.038	0.04820596915995229	0.2070530888203617	1
FCF1	0.5242762801266616	0.5759400696232857	0.261	0.273	0.04808825275822348	0.6455515629675939	1
RARS1	0.3459093565863878	0.391516379468148	0.153	0.211	0.04807663911104593	0.12532792903342754	1
UXS1	0.24665923082489935	0.2888999165421807	0.113	0.152	0.048073078056659224	0.23419073700022783	1
TENT4B	0.379234118598677	0.42595954355930604	0.163	0.209	0.048065682677703225	0.23753519587261787	1
ZNF146	0.5480313075650435	0.6004723765885933	0.217	0.287	0.048063127841137754	0.12752915667777218	1
WDFY2	1.5847965862130375	1.6723343886660167	0.517	0.563	0.04804979292436684	0.4735401917144392	1
DCAF15	0.16490965727627238	0.20434620980025478	0.074	0.107	0.04803210565593058	0.2057067451692542	1
MYNN	0.19812786263731777	0.23867393091445555	0.094	0.13	0.0480145828920413	0.20482090636113864	1
ARGLU1	6.663184521015307	6.922510211657128	0.897	0.917	0.04801356953635283	0.08012321004347224	1
CLEC12B	0.005750768590222084	0.039772787570115896	0.005	0.022	0.04799546284493396	0.1113097318660431	1
FAM117B	0.3670234739510097	0.41324465892690593	0.153	0.192	0.047973228120819056	0.2852954922072952	1
CAMK1	0	0.033801369384836744	0	0.02	0.047959018407880055	0.04141975792164112	1
COPRS	0.12290594731632426	0.16085934995297854	0.054	0.103	0.04795609032584727	0.05147959644782337	1
ZNF410	0.02710287719555682	0.061810540523842446	0.015	0.045	0.04794567534410483	0.057579081886576684	1
C20orf194	0.22745122356783337	0.2689103322887459	0.099	0.142	0.04792442865863211	0.148555223440069	1
INTS2	0.15718163890354686	0.1962333398866833	0.074	0.109	0.047883495029815926	0.16825518548915785	1
EIF4EBP3	0.034468933084175486	0.06935912575434275	0.01	0.04	0.04785611940578161	0.036905530970990474	1
KBTBD7	0.07183166751076085	0.10797040126986213	0.025	0.061	0.04784099466907539	0.05286038846261832	1
SNX17	1.1133476106760902	1.1845667989593864	0.433	0.49	0.04781713447922531	0.4291959152548835	1
RUSC1	0.12487890865238449	0.16278210170979568	0.064	0.097	0.047811063793428504	0.1705025800531231	1
ZNF680	0.19319935815222564	0.23335737746103702	0.094	0.136	0.04775578870137226	0.14427673185810347	1
TMEM106B	0.17812861017947973	0.2177731819762827	0.074	0.117	0.047748407823484995	0.11599630759659264	1
ATG7	0.14764305737221375	0.18625734995202706	0.069	0.111	0.04774302469988931	0.11383894443252536	1
CUEDC1	1.3166685609040376	1.3946129026517267	0.345	0.437	0.04774080148905968	0.12696069963741435	1
TMEM62	0.16000932877762444	0.19901942666278943	0.084	0.119	0.047718626135700576	0.18796485710539257	1
SEC22A	0.06398080384740094	0.09975148791380019	0.034	0.065	0.04770543092386875	0.12354389157693406	1
RHAG	0	0.03358845724799404	0	0.012	0.04766186372413652	0.11535420536106601	1
GATB	0.1171850000330774	0.15468541401795716	0.054	0.093	0.047631744570013845	0.0995172067453141	1
GPT2	0	0.03355899757312339	0	0.03	0.04762074297414273	0.01217378100692442	1
PIP4P2	0.28957961738157195	0.33284918437549615	0.143	0.176	0.04761269821611869	0.3425549443490425	1
SLC32A1	0.0241624176249906	0.058510511936377456	0.02	0.028	0.04759107220109689	0.4972095721414388	1
PANK2	0.4693402561935843	0.5185896235788188	0.241	0.265	0.047563534953395936	0.6264101531045494	1
GDAP2	0.20066997778499904	0.24090871701711858	0.108	0.132	0.047557333618499675	0.41102624866737125	1
HSF2	0.13987361177257662	0.17803406303474897	0.064	0.111	0.04750738707387875	0.06870124347218379	1
CYP27A1	0	0.03344500561101688	0	0.016	0.04746161832963734	0.06858289350729788	1
PLIN2	0.12306298123742611	0.1606166333764219	0.074	0.105	0.04745267396273847	0.22105468253294058	1
PACSIN1	1.8194036817672652	1.9136560101982607	0.507	0.545	0.04744050356789131	0.5898957685297159	1
IL7	0	0.033417893325639464	0	0.022	0.0474237689302567	0.0323161638070996	1
VPS26B	0.3313968256209898	0.3758745855546386	0.148	0.217	0.047408337103081455	0.08560858289055913	1
VPS50	0.24661243078029615	0.2882529406449306	0.113	0.152	0.047402881698396127	0.22884696944958838	1
STK16	0.23913470030230805	0.2805241964087746	0.123	0.154	0.047401489574972255	0.36962625209061273	1
PRDM2	1.3374090663538323	1.4154790585184047	0.399	0.51	0.04739910503974576	0.02851114890596213	1
AMY2B	0.013970668161129716	0.04783047961165914	0.015	0.03	0.04738941418593243	0.22943986799258442	1
ZCCHC10	0.5512702964637518	0.6030612279311238	0.256	0.314	0.047379443019493706	0.25688687851472286	1
CEP152	0.32219208834665497	0.3663340829942055	0.133	0.176	0.04737849369606589	0.2104453603975114	1
H2BC12	0.10319581545304808	0.14001367235066167	0.049	0.085	0.047362237277486036	0.11981534159616758	1
MRPL14	0.6198980557672986	0.6739120284926504	0.3	0.346	0.04732068628969022	0.38183282811753305	1
PRKAG1	0.35945580020225465	0.40477910036806625	0.167	0.217	0.04731404043684029	0.19071975208071862	1
DZANK1	0.0029989701536492367	0.036408555355978686	0.005	0.02	0.04727270521458728	0.13945809573802853	1
ZNF789	0.43838074808366134	0.4862877830530711	0.192	0.245	0.047267868881714414	0.19406927689992037	1
PM20D2	0.3724572621329272	0.41815749448533923	0.143	0.2	0.04725653611310715	0.11246003417910262	1
NSMCE2	0.19393130016255897	0.23366378260872986	0.089	0.14	0.047229437116726614	0.07909639193004811	1
ATRNL1	0	0.033269435051778144	0	0.016	0.047216500019370944	0.06858289350729788	1
CYB5RL	0.024105479061196484	0.058163902079458416	0.01	0.026	0.04719879276205741	0.1786400716889956	1
COPG2	0.08697985466242449	0.12311550060763812	0.039	0.085	0.04718109867290288	0.0439684305115199	1
TMEM164	0.10843619330185432	0.14527169384058167	0.054	0.097	0.047164166358607734	0.07161791010134018	1
ICMT	0.45575690715175976	0.5040588906195338	0.187	0.229	0.04709159210645375	0.25335039963412054	1
ABCB1	0.017846988292087772	0.05160346689702989	0.015	0.026	0.047070104202081166	0.3508714752000433	1
APPBP2	0.25296777225547096	0.2945218332963026	0.103	0.158	0.04706999042328375	0.0671805161911749	1
GRWD1	0.15563249314455785	0.19395764625827847	0.079	0.119	0.04706898608290172	0.12805091575492267	1
N4BP2L1	2.325095017853966	2.4351998493838236	0.635	0.704	0.04699846542464048	0.30981540993139683	1
CENPK	0.2539675199487734	0.29547383796613247	0.099	0.117	0.04697990046813083	0.49142622661974555	1
GPS1	0.38284176899413386	0.42860515838230906	0.167	0.245	0.0469711494647676	0.054370567951933305	1
BYSL	0.08556421968722171	0.12141275099181989	0.059	0.067	0.04687230386289687	0.7024612326615067	1
CES2	0.3416530985400963	0.38595605355274426	0.163	0.204	0.046869820033693776	0.21769179922142176	1
CYTH2	0.4483832788391035	0.49619790530093705	0.207	0.255	0.04685758967877518	0.2948558612300226	1
SGSM3	0.1465838328695326	0.18434459947655435	0.079	0.097	0.04674706981226648	0.4301550673490609	1
ALDH1L2	0.01714811483462411	0.050635562812773635	0.01	0.028	0.04673254749027794	0.14092089180804823	1
PET117	0.33642196647912537	0.3803873600175426	0.167	0.186	0.04669756717569934	0.6003389364948862	1
GMPR	0.015832981041680908	0.04922879632477052	0.01	0.028	0.04666608855824017	0.14006137998055254	1
LACTB2	0.192462315293961	0.23166318002337888	0.108	0.132	0.046664105331878314	0.4272158670322235	1
FLOT2	0.4525215464785897	0.5002648552265683	0.212	0.253	0.0466576506133527	0.31594592309775227	1
ZNF687	0.1254968007987888	0.16241327715520676	0.054	0.085	0.04656113076077881	0.1855318760102045	1
MFAP4	0	0.032782394048236935	0	0.024	0.04653631219093669	0.025263279702299992	1
MVB12A	0.346351894537125	0.3904660059681852	0.182	0.209	0.04651293931579836	0.43808323325362897	1
PTPDC1	0.03620128763537055	0.07015308491024053	0.02	0.034	0.0465129067893401	0.302784219316636	1
OXNAD1	0.10763005880521193	0.1439066251395913	0.044	0.075	0.046493181418611584	0.15212265813981007	1
PSMD6	0.7547776641059051	0.812248821405378	0.33	0.393	0.046492802654992005	0.32005778258128825	1
C1QB	0	0.03274605208905967	0	0.01	0.04648554516869132	0.15096942106774347	1
CD1E	0	0.032731675073289335	0	0.008	0.04646546105054062	0.19940052276427062	1
SLC29A1	0.08917818690371941	0.12482259300434076	0.049	0.063	0.046457482788067925	0.4924779381005325	1
TTLL3	0.269744622170297	0.3112633519407493	0.118	0.186	0.046419099491323335	0.049641051745565115	1
MRVI1	0.013002452568269958	0.04612078884850711	0.01	0.022	0.04641177289757389	0.2671812501900063	1
ZNF81	0.0670118466672535	0.10187669327255461	0.025	0.051	0.04638659256062895	0.13010908822611053	1
ATP2B1	0.5335443906078956	0.5836432376673429	0.212	0.267	0.046377434370978854	0.2051210816048473	1
APOBR	0.19324713773661167	0.23220679012722972	0.099	0.113	0.046351515043001945	0.6175471001016479	1
WDCP	0.021409075780304442	0.05474160810053892	0.01	0.03	0.046328825650666094	0.11398749519505096	1
USE1	0.4767792881867363	0.5249586036180278	0.232	0.277	0.04631585548785144	0.30063160894438795	1
TBC1D19	0.03172109374299109	0.06537883095823813	0.02	0.038	0.04631350180713326	0.2089860965289476	1
PRR13	2.3112347853684407	2.4192074486705537	0.665	0.692	0.04629264635328467	0.5212743959680073	1
LRFN1	0.02376105381375286	0.057135081663063456	0.015	0.045	0.046280708254970854	0.05640603585619725	1
C1orf174	0.21686987281275966	0.2565322174455228	0.118	0.156	0.046272762072878504	0.2516266357765016	1
CLUAP1	0.090595117896494	0.12611970970635242	0.044	0.071	0.04624459584063206	0.21529412001366657	1
RBM14	0.46765521030305346	0.515401643817517	0.222	0.275	0.04618713588383405	0.25765077789194835	1
NOTCH3	0.006754570649093976	0.039494754190805136	0.005	0.016	0.04617045554548021	0.22951691202339708	1
CCDC152	0.6197188747658087	0.6723912393300482	0.241	0.275	0.046168956481123735	0.4684214671465627	1
C3orf52	0.00629856587953489	0.039015712992354075	0.005	0.01	0.046159060115985535	0.49861734841097355	1
GPATCH4	0.2703250498701678	0.31162344881943527	0.133	0.176	0.046155899137072465	0.20962697153600815	1
NAGPA	0.1853127816602914	0.22380769326730177	0.094	0.138	0.04610906424031949	0.1376902307659309	1
SAP25	0.1931863461900357	0.2318953496402923	0.103	0.123	0.04606032939440863	0.45235461516768793	1
ARMCX5	0.15240357283540273	0.18978782908695618	0.064	0.089	0.04605828700013154	0.29838618481026186	1
STMP1	1.4081690011118722	1.4862855358116132	0.517	0.579	0.04605534978020409	0.468526749591468	1
AKR1A1	1.3113768245924025	1.3863346779537447	0.429	0.54	0.046043909816485096	0.16288863212374766	1
CD244	0.035836906800172035	0.06940866771598833	0.015	0.032	0.046016407528383096	0.19773811414822792	1
C11orf74	0.14338320173750835	0.18038534810652457	0.069	0.109	0.04594891822842895	0.12461657553210749	1
TMX1	1.874910218150848	1.967916075732208	0.562	0.664	0.04593339500660609	0.22133457568179113	1
MCRIP1	0.5778566761454076	0.6288459371688029	0.286	0.314	0.045883989598622166	0.5904814117941706	1
TRIM62	0	0.03230466201550598	0	0.024	0.04586881331260516	0.025263279702299992	1
L3MBTL1	0.0999803231363419	0.13548937610921608	0.049	0.081	0.045836491426003434	0.1560864033601112	1
LTB4R	0.1850276203906504	0.22322993544204178	0.094	0.121	0.04577493296817134	0.3238426933651187	1
SUMF1	0.24729653959925801	0.28745882871343087	0.118	0.148	0.04572179675892296	0.3440920112309871	1
ZNF282	0.05010975750061797	0.08390646402473179	0.02	0.051	0.045700138041928476	0.06727404929652576	1
ST3GAL1	0.6324282845081013	0.6849587578396957	0.148	0.265	0.0456936664928439	0.0017711937901202833	1
TRIB2	0.04407335110043974	0.07762005813748082	0.01	0.03	0.045625537943414576	0.11363336401882682	1
VEZT	0.4926632395266525	0.5405650242004988	0.222	0.291	0.04557086190497428	0.11944703109534782	1
FAM184B	0.044328175903389416	0.07780830437804433	0.025	0.047	0.04552546343290559	0.18524999272097256	1
NATD1	0.036147491071940326	0.06934543050619062	0.01	0.03	0.04549858294225116	0.11222549731763697	1
SCMH1	0.32932216230629324	0.37187985799815415	0.148	0.188	0.04546335811656699	0.19946677472731134	1
TSEN2	0.04122923401761513	0.07453095999267012	0.02	0.04	0.04541932793412107	0.17931482133634627	1
WDR53	0.08000123673163533	0.11453229785390691	0.054	0.085	0.04540546038374209	0.1676572541812649	1
DOLPP1	0.06177645538868965	0.09572322694178441	0.044	0.055	0.04540337272697262	0.5588099792957866	1
PRPF4B	3.1990391187911142	3.333285515494557	0.729	0.787	0.04540206878798303	0.60692259908757	1
MSS51	0.03414176144436899	0.0671917058546487	0.015	0.04	0.04538539349822212	0.08940231726798377	1
CTNNA1	0.6181651421699198	0.6698586880042524	0.246	0.285	0.045367169805807794	0.43143515472630384	1
PRKCD	1.0884122218617198	1.1551039712344031	0.35	0.451	0.04535096583803844	0.08328301006647612	1
ZNF182	0.12417002671087944	0.1600683325178885	0.059	0.097	0.04534953363546659	0.12562261320136306	1
MCPH1	0.6134626418478696	0.6649772049071687	0.261	0.308	0.0453422515728199	0.3702146214020497	1
GART	0.4853137584832803	0.5327313935010016	0.217	0.263	0.04533717234354673	0.284223276630815	1
ACADSB	0.148241364542285	0.1848943535040457	0.079	0.095	0.04533249889102092	0.47713749047973164	1
HACD4	0.368276217151008	0.4119511628902973	0.167	0.223	0.045330689102150934	0.1667922124629577	1
LANCL3	0	0.03190605167164504	0	0.008	0.045311628748383626	0.19940052276427062	1
MSANTD4	0.14473935006247912	0.1812497104852517	0.069	0.099	0.04529483259751915	0.22517468650162542	1
SF3A1	0.9040895000492943	0.9647980605760417	0.345	0.445	0.04527974890896025	0.07959753483318317	1
NDUFS5	2.893970550694171	3.017999565298249	0.7	0.789	0.04523543469721636	0.26807866335530667	1
TMEM71	0.0289346324686988	0.06169648744569745	0.015	0.043	0.045220062852538795	0.07078182181780673	1
SCIMP	0.026470222323397297	0.05914334670789246	0.005	0.032	0.04520608416671376	0.033961124527074046	1
ABCA1	0	0.03182993772795286	0	0.018	0.045205210863808486	0.053217285298576084	1
HMGA1	1.9459610222849644	2.039728726882492	0.562	0.628	0.0452042372946837	0.32052252483098365	1
KIF3B	0.20822117906971457	0.24666418563237477	0.094	0.123	0.04518831712980509	0.28119362491328365	1
C2orf81	0.024180435042998303	0.05676076027755923	0.01	0.024	0.045178897822313005	0.21832402659499103	1
ARMH3	0.223589061136056	0.2624453038743776	0.108	0.132	0.045101769276475745	0.43016051691314966	1
GLRX5	1.5462306945266506	1.6269882565182596	0.532	0.615	0.04504661442958824	0.1863524255584702	1
TSPAN32	0.06296300516335498	0.09662202232878267	0.044	0.051	0.04497496429357914	0.6974189161945439	1
D2HGDH	0.15993008225097033	0.19664899500930394	0.079	0.105	0.04496219246829547	0.2937525756675392	1
MTMR2	0.17569606476214183	0.21289997630963126	0.084	0.113	0.04494543140769655	0.2509764772425381	1
UBA2	1.2510486359659179	1.3222630170068768	0.424	0.534	0.04493415166752346	0.10036067293136829	1
NFATC1	0.2048086730686745	0.24289180180904407	0.084	0.119	0.04489664937326343	0.19106317532663827	1
ZNF782	0.04715998716270903	0.08020128980174872	0.03	0.047	0.04481829914210972	0.30113778061372903	1
ZNF724	0.019566814415994047	0.051734647185394465	0.02	0.04	0.04481443698232636	0.1657094780051501	1
C1QTNF3	0.02088073489250855	0.05308509632147441	0.01	0.026	0.04480768828517845	0.17468336434874593	1
LDAH	0.21192842828164135	0.2501534810145346	0.094	0.126	0.044800723610771476	0.29568745744247127	1
CUL7	0.030259724185524313	0.06273293219239225	0.02	0.04	0.044771008380226227	0.17303099858953608	1
UQCRC1	0.7634225989774496	0.8189857280732922	0.31	0.397	0.0447559698529727	0.183636543997954	1
ABHD5	0.22069522207587627	0.259130821516593	0.084	0.136	0.044725144963416785	0.06110460375752732	1
TCEA2	0.12312345080495815	0.15847930775135757	0.059	0.089	0.04471576191132515	0.2013784545873823	1
TRIR	3.563094565994785	3.706719357835347	0.764	0.824	0.04470928102756666	0.7353187290941827	1
TIMELESS	0.2191815405587797	0.25748289711805844	0.084	0.13	0.04462581374868746	0.11549126551342889	1
COG7	0.11217685045075543	0.14711184376362638	0.064	0.093	0.0446198480245569	0.23403874740083155	1
ELMSAN1	1.775514978896987	1.8626186953193469	0.483	0.623	0.044580035148719555	0.017648973832538384	1
ACSBG1	0.06406922611190372	0.0974464860035294	0.039	0.051	0.04455857976586802	0.5143838453777404	1
AP5S1	0.07867522799114399	0.11249810744065979	0.049	0.067	0.044542324196280986	0.39979822455404296	1
SPATA5	0.16943815512362512	0.20608859117478118	0.079	0.119	0.044520313985055765	0.1446443887314214	1
UTP23	0.48797915130472325	0.5346041690675445	0.202	0.261	0.044512267009249595	0.21256136700634842	1
EPN1	0.5408811315023728	0.5891097784909235	0.256	0.306	0.044463219996462855	0.3356559092721112	1
ZNF417	0.0894287221989957	0.12350443290739758	0.039	0.055	0.044434008170461115	0.43082990904278984	1
KIAA0319L	0.38007277612248636	0.42322182895531	0.138	0.223	0.04441619609145192	0.028105518080415892	1
ARSK	0.06203952344918261	0.09517600229715524	0.025	0.045	0.044325282889997694	0.2265163594629158	1
TIGD2	0.05962700783378955	0.09267423779142628	0.039	0.059	0.04430682938241022	0.3017612897681863	1
RABGAP1	0.5426896251011072	0.5907874568457036	0.222	0.277	0.04429325764515912	0.2916950545280545	1
WDR13	0.34556175335666717	0.38750880723861514	0.177	0.202	0.04428832532609139	0.5101101783937418	1
CUL4B	1.1832079472116843	1.2512469128759656	0.369	0.47	0.04427474640674545	0.09975570642377579	1
SLC50A1	0.46553869921218183	0.5112007892262262	0.207	0.249	0.044264295758230765	0.35145601561031475	1
MINDY1	0.022719247851506207	0.05457629860203269	0.01	0.034	0.04425332042712172	0.07262845164234191	1
PGGT1B	1.2330562921266854	1.3026113451117234	0.419	0.476	0.0442513011094281	0.3310088969451882	1
LHX4	0.00692452681246027	0.03825278532264169	0.005	0.022	0.04420219069413453	0.10845037213764638	1
