gene	H_mean	P_mean	M_mean	H_pct	P_pct	M_pct	HP_avg_log2FC	HP_p_val	HP_p_val_adj	HM_avg_log2FC	HM_p_val	HM_p_val_adj
HOMEZ	0.03732901633052787	0.08745011228059545	0.08524356209948639	0.02	0.059	0.055	0.06807566196994407	0.0303181846784872	1	0.06531290454233941	0.030991502839836253	1
APOL2	0.053526905037452895	0.10442754869685587	0.11442473428424982	0.025	0.059	0.073	0.0680716216206778	0.062494366828364206	1	0.0810654593073107	0.00954572652106938	1
HILPDA	0.041123401190603974	0.09139737409082857	0.18565477190566568	0.03	0.059	0.116	0.06803540066580069	0.11029938362588297	1	0.18780239039853186	1.2236680238473342e-4	1
TOR1AIP2	0.8301611286762874	0.9185222407502288	0.7560382793398489	0.286	0.398	0.376	0.06802481970170093	0.04775089500581971	1	-0.05882315175054398	0.16053037176323853	1
ANKS3	0.12936247673389822	0.1838462569681104	0.24660779207711353	0.054	0.099	0.145	0.06797313064934132	0.0679409368245035	1	0.14314792821827388	4.380123204706476e-4	1
TCP11L2	0.0517237227257663	0.10236081566092593	0.1280535415048943	0.03	0.069	0.073	0.0678407393815521	0.046798363904803825	1	0.10114405701552284	0.018339593827550363	1
ZNF107	0.24086031212014816	0.3005786444881052	0.8789561736485293	0.113	0.166	0.374	0.06781292451600218	0.08950208363956759	1	0.5988990265980955	3.877033386501068e-14	7.69629897554327e-10
CALM2	9.072625839439745	9.557379296226916	10.611965582378597	0.931	0.964	0.98	0.06781192323689611	0.4369743780692538	1	0.20501354672831829	1.4265504904413602e-4	1
XAF1	0.48218550385087133	0.5534765074253769	0.7057859409965673	0.123	0.184	0.237	0.06777440401063473	0.07938832275676394	1	0.20445799741583004	5.315197793349047e-4	1
SELENOP	0.011322987389920599	0.059964108426704646	0.0069947725144331	0.01	0.03	0.004	0.06777158833053194	0.10947238331799579	1	-0.006203827091203325	0.1861741909238404	1
MAD2L1	0.3096770297771208	0.3726098635161027	0.5288001027910628	0.143	0.17	0.209	0.06771054421096445	0.388495428921865	1	0.22303100930799302	0.020631617217701622	1
CD9	0.046476269099061635	0.09669669126997729	0.2943157079766282	0.025	0.063	0.13	0.06762498486057476	0.04216788929229648	1	0.30626005926863353	8.653630657520388e-6	0.17178322218243722
SIK1	0.015519645694214084	0.06422264843776536	0.010676879629015014	0.01	0.036	0.007	0.06758186242088403	0.05742573603980378	1	-0.00692094854379402	0.6703097683080548	1
MAP4	1.1011806931174388	1.201932993188139	1.3629109339135996	0.389	0.471	0.526	0.06757033371914667	0.10563103008201571	1	0.16847527176739674	0.0013324935342125224	1
IL18R1	0.9341084024475744	1.0267347935558184	0.4054693006539752	0.345	0.408	0.219	0.06748866176536805	0.24881805247892047	1	-0.4608330549866425	1.4343720421026101e-7	0.0028473719407778914
ANKRD13A	0.6331206524518742	0.7112704903937367	0.5220369757695748	0.261	0.36	0.282	0.06743643717790271	0.05441187864587163	1	-0.10141418915334044	0.9998976312745554	1
BMT2	0.07079572244173059	0.1220000982711659	0.12955868523557898	0.039	0.077	0.082	0.06738952140537899	0.07627820116555878	1	0.07680850077367182	0.03136103860286662	1
SLC35D1	0.16640689757344393	0.22218050934768388	0.16042482164488364	0.079	0.121	0.099	0.0673862228138018	0.1235779436270221	1	-0.007439049171506618	0.41741987313522855	1
EEF1A1	144.76950378172722	151.73939628930606	145.33354613933025	1	1	1	0.06738329933658882	4.1575649548279583e-4	1	0.005168472913529065	0.751892899494577	1
ZNF570	0.07566050520658761	0.12707425465377487	0.1432602187272383	0.039	0.069	0.082	0.06735975396580926	0.14328264837592922	1	0.08810448540218233	0.027385789218650407	1
SRSF11	3.5542848464479944	3.771924326777864	3.7297590814618267	0.734	0.824	0.837	0.06734663769593441	0.056851661580385474	1	0.05467251232278292	0.07412292066361238	1
AQR	0.5825983323917318	0.6582248495072341	0.5287509818305527	0.222	0.315	0.29	0.0673445023671082	0.0383954691220657	1	-0.04959493531550607	0.12881418917239265	1
SUZ12	2.0684488651827966	2.2150336621918156	2.02662198760715	0.547	0.628	0.658	0.06732430142548185	0.17970695124357355	1	-0.01941634827556804	0.16621861045293773	1
ZRSR2	0.38944551909536	0.4557524084226499	0.3170619600668051	0.158	0.232	0.179	0.06725573879449609	0.06264828122000178	1	-0.07718065176187378	0.7266168874311247	1
REPS1	0.33780766371289467	0.40162415703660953	0.3779745225355856	0.167	0.23	0.22	0.06722883019275411	0.08532364874434777	1	0.04274035210063265	0.11147845685330246	1
H2AZ1	3.9682183988669006	4.2051739494653075	6.081728213761669	0.611	0.701	0.865	0.06721778247343302	0.3267395156391402	1	0.5121149724077592	1.2364721670399553e-11	2.4545208987910153e-7
IKBIP	0.29904604772654364	0.36095374779901185	0.5019390909216752	0.153	0.176	0.272	0.06716546609151908	0.4415839856886065	1	0.20950929718494127	3.8331224110225314e-4	1
AARS2	0.10871573114174019	0.16151291350163313	0.12383689196662541	0.059	0.091	0.082	0.06711568035011697	0.16853475345984587	1	0.01949686610527157	0.25618031564758975	1
ACCS	0.07504246322208061	0.12623580266166248	0.18613885716742704	0.039	0.081	0.117	0.06711527341477064	0.05982511209731356	1	0.14196776609091444	8.004278463549277e-4	1
ENTPD5	0.09371076479092846	0.1457376389384198	0.09362451542020364	0.049	0.091	0.059	0.06704545755499644	0.06598645858817373	1	-2.2473564244818167e-4	0.5660448165498609	1
BRD2	3.3998533191222906	3.609133043456425	2.4278067756975736	0.714	0.786	0.747	0.06703998347412599	0.5008489008326513	1	-0.3601508723226796	0.00499948707995124	1
MAST4	0.035590919866957726	0.08482893340622873	0.10319329179553094	0.015	0.073	0.063	0.06701334137545674	0.0029039274220394435	1	0.09155635536132085	0.005135415424795995	1
ATP8B2	0.4833378105789083	0.553847854884111	0.23333866863888594	0.163	0.226	0.141	0.06699805914469537	0.09934434149037616	1	-0.2659773069997899	0.17699947193659854	1
DHRS7B	0.09355254052876413	0.1455273866093074	0.14411636958464244	0.064	0.081	0.093	0.06698941279155263	0.4195102835726232	1	0.06536176019369061	0.16215262648450776	1
STX5	0.552427663495363	0.626111772993815	0.5847267073728551	0.251	0.297	0.323	0.06690037983850072	0.2585013171821787	1	0.02972638459173238	0.09005629557058445	1
SENP3	0.050315669191796	0.10012094263931744	0.06166198188823918	0.044	0.073	0.043	0.06683914556847004	0.15658102591398662	1	0.015507138798778075	0.9493137057525091	1
NLRC4	0.006174615661048178	0.05388119099667534	0.009267724869090242	0.005	0.028	0.007	0.06683153624395537	0.0533777632250755	1	0.004406816239667445	0.7375062942489502	1
KDM6A	0.24463251794446894	0.30363888864375094	0.2631748023900488	0.128	0.156	0.156	0.0668244501729589	0.3790132735235648	1	0.021708939299177887	0.3186264458074143	1
DYRK1B	0.11244730985829428	0.16517960130603515	0.32264351459132196	0.069	0.097	0.193	0.06681534403391926	0.2324687621455981	1	0.250011840174562	9.469215753092282e-6	0.1879734019146349
WWOX	0.25147793224138565	0.31079223143632706	0.37121796679676544	0.108	0.182	0.219	0.06680617602537048	0.0277103772691551	1	0.13193082644719062	0.00045564559152925117	1
TSTA3	0.5879484981970116	0.6631921016495924	0.7059362885758899	0.217	0.335	0.373	0.06679068966550727	0.009746495341748112	1	0.10343220016634791	1.3964181033101664e-4	1
RPAP1	0.0983088739458534	0.15034519543111935	0.13175260386890886	0.054	0.083	0.087	0.0667830138846327	0.19138692741382973	1	0.04316311059593503	0.10611696581116703	1
CWC27	0.4857601883587396	0.556118370111986	1.0302091456548448	0.227	0.275	0.462	0.06675053274647058	0.32219611563341327	1	0.45018146316963636	5.742945560569342e-10	1.14003212322862e-5
MOB3C	0.04337237575199873	0.09277403639360537	0.07305212296086815	0.025	0.055	0.046	0.06674096934474616	0.0860581897850436	1	0.040607696117311395	0.14762381499637375	1
HDDC2	0.5856777748830571	0.6607274304625013	1.3670771861519797	0.291	0.317	0.558	0.06671567691764047	0.6476671455885179	1	0.5786663656080724	1.1134428699118104e-13	2.210295441061935e-9
MRTFB	0.17296357876150037	0.22846029910666593	0.2928399107613469	0.074	0.119	0.17	0.06669301651053738	0.08218757330410312	1	0.14016163485644606	4.608696249648326e-4	1
ARIH2	1.163594162850394	1.265937703011797	0.7898086849419914	0.443	0.491	0.388	0.06667828759742744	0.3262961068683839	1	-0.27382936448834194	0.005002429457546872	1
MRPL50	0.2072738139291643	0.2643557046228931	0.2858833584246151	0.113	0.137	0.179	0.06664947643905561	0.42062742083060667	1	0.09087828232967704	0.02750101798915242	1
TXNL4A	1.9816688397923858	2.1226328912976036	2.535095441407176	0.547	0.679	0.758	0.06664293752994821	0.05884255148706129	1	0.24580664035756095	2.7279352505210713e-6	0.054152242658093784
KLC1	0.8274469283579596	0.9138356915669303	0.48326124137492105	0.35	0.404	0.271	0.06663746663771952	0.3542569496942511	1	-0.3012128259651017	6.015210970380999e-4	1
EXOC3	0.42127106264123104	0.4884562768459424	0.3794052707949728	0.158	0.265	0.224	0.06663511386141185	0.00857483246998583	1	-0.043383512772362964	0.07218147075082612	1
SEH1L	0.29401523899768334	0.355139641719578	0.5422593845432947	0.148	0.202	0.302	0.06658691583357013	0.1202688182180332	1	0.25318993397354783	5.849190656524601e-6	0.11611228372266987
CCNA2	0.11017665631484343	0.1625987908454703	0.1819472464032857	0.044	0.073	0.087	0.06656405023445885	0.17249473096840987	1	0.0905747257546288	0.033986237466248015	1
KLHDC2	0.4342576376155377	0.5019773903047859	0.6069470658829418	0.192	0.259	0.327	0.0665588951584013	0.12416290146486492	1	0.16378641154837537	4.2887533209793634e-4	1
GAB3	0.5100857965262335	0.5813641135816198	0.2751589051326846	0.217	0.293	0.156	0.06653907102418255	0.07621121173991348	1	-0.24417110614776283	0.006299003059317015	1
RPUSD4	0.14904179236662243	0.20327478339393568	0.2830904616006386	0.099	0.119	0.177	0.06653486633860245	0.4362794097147599	1	0.15920599309171657	0.004014443400841989	1
CABIN1	0.23098998719614344	0.2890716992051566	0.2627443437136054	0.123	0.164	0.164	0.06651348272114743	0.2039866165763018	1	0.03642842418377562	0.17138318401676983	1
TRIM23	0.09720285817394025	0.14896674862040618	0.1750474267214017	0.059	0.093	0.105	0.06650676116737547	0.14942536298167994	1	0.09917198508901173	0.03481686671889287	1
UBE2E2	1.2612675751929656	1.3679422090371656	1.0249498619463053	0.419	0.527	0.469	0.06650215569937346	0.06161413671688829	1	-0.1596342756567677	0.7785949895642931	1
CAPNS1	1.9128324464822972	2.0502238093038425	1.5403451010278353	0.547	0.671	0.611	0.06649238751395092	0.007707718759970495	1	-0.19707674601754777	0.9346262302107065	1
HIRIP3	0.4457890726819091	0.5139234970981503	0.5537212612687432	0.187	0.255	0.27	0.06643521192872748	0.10228412989784513	1	0.1037700749660947	0.020520992275680782	1
GCC2	2.4257967884108527	2.587077907500444	2.4787458771613706	0.562	0.657	0.688	0.06636950332918734	0.11214248859680513	1	0.021539208907672247	0.042553346339896374	1
UHRF1BP1L	0.8273843198798153	0.9134085187977965	0.3924237820590337	0.305	0.378	0.223	0.06636484535672815	0.2255802124760002	1	-0.3921692316730169	1.2299795325293748e-4	1
MBOAT7	0.40615679774147584	0.47231303754816045	0.26906072040443324	0.177	0.242	0.159	0.06632696886337763	0.09323635491278164	1	-0.14778253950205528	0.3186721133516297	1
GPBP1	1.8313727990080013	1.964548655156531	2.1833466246022954	0.596	0.636	0.727	0.06631075750472837	0.5674019008394395	1	0.16884075427634704	0.010444556220973848	1
METTL25	0.279666625813669	0.33985430439341247	0.20372026630916318	0.128	0.17	0.124	0.06630811730910702	0.2205819729289458	1	-0.08863089717435435	0.7046670110170665	1
PCNA	1.0697049046507394	1.1670149982109916	1.5275973206058073	0.217	0.295	0.385	0.06628405341622146	0.09220774082424049	1	0.28885756307411214	1.5159531401236843e-5	0.30093185784595256
PRKD2	0.010277714113048689	0.05772393249842555	0.0602863877290219	0.005	0.034	0.039	0.06621120273177711	0.02679692772965949	1	0.06966199843983581	0.012278873326917225	1
NUP205	0.30138029149208256	0.3624924436912142	0.21416326274095993	0.163	0.182	0.141	0.06620561841675193	0.5804501058662215	1	-0.10015645916885224	0.2741125737515581	1
LRRC57	0.19733489326767475	0.2535281285192524	0.24555588429229552	0.094	0.152	0.154	0.06616764090327232	0.05783826484950384	1	0.05731772149517356	0.026470685173712996	1
CD3G	0.04882243601724098	0.09803537245712435	0.3382544903873036	0.02	0.04	0.086	0.06615407792881225	0.16856412313834873	1	0.3516029660165091	6.919799251009762e-4	1
C16orf91	0.2658475762167565	0.3252377547298555	0.5196787186011068	0.138	0.2	0.294	0.06614751328225105	0.07558353516834407	1	0.26383247621333134	3.870229842385429e-6	0.07682793260119315
C12orf76	0.17875320765663122	0.23405667911467884	0.309871822333659	0.084	0.129	0.177	0.06614696088791516	0.11528882721238375	1	0.1519612880563	0.0011764572390628434	1
SETMAR	0.04227991945348786	0.0911605839055311	0.15946336123290084	0.025	0.061	0.103	0.06612064938903878	0.04901475001568351	1	0.1535226387999766	2.750969372779167e-4	1
STK19	0.12883420214128918	0.18175346786259514	0.22920119950992784	0.059	0.119	0.141	0.06609549289203809	0.023684069960111635	1	0.12256008998194143	0.0013173004090771103	1
DVL1	0.0917694796269265	0.14294922041163843	0.08247613764117134	0.049	0.083	0.055	0.066093035835320807	0.1304121086831318	1	-0.012333930063208334	0.759945225754326	1
APOL6	0.11596800709683736	0.16827489864129982	0.25023598614726966	0.039	0.069	0.129	0.06608411655098395	0.14912885279352225	1	0.16409413399353862	2.1728524398884164e-4	1
CNNM3	0.15703944039716228	0.21126913074484724	0.16782561633648452	0.089	0.129	0.106	0.06608140877794694	0.13899737351860553	1	0.013631137793948034	0.48315543510397907	1
ZC3H7B	0.2535449601336013	0.3122891173936963	0.2435623859104243	0.133	0.168	0.152	0.06607186142650268	0.27182625477921346	1	-0.011181210444213996	0.5738671290935866	1
AAMP	0.5538505028659481	0.626651526681333	0.7315432532170572	0.246	0.317	0.386	0.06605751167130214	0.1530691108175642	1	0.1566356715096865	6.549621674982505e-4	1
ROCK1	3.394486557332449	3.600036148663624	2.8341152800001588	0.739	0.798	0.75	0.06595058467947634	0.4371365552029872	1	-0.19685014000564038	0.004783554369966957	1
EIF3D	2.801027621353472	2.978802208667133	2.949272864268013	0.67	0.77	0.775	0.06594467357177702	0.17521998912107647	1	0.054905628731365175	0.1205248262398842	1
PAG1	1.6999091633573535	1.8261759640599462	1.0542378265535721	0.493	0.497	0.451	0.06594042431985092	0.925227082950895	1	-0.39366399263041485	0.0022300697789345765	1
TMEM170A	0.6082042434763459	0.6834063509686892	0.5836202068996248	0.251	0.339	0.311	0.06593282349718099	0.09114772038250574	1	-0.02212613082009829	0.3058190228850068	1
BCL2L2	0.058409244680510466	0.10790113908097557	0.09891688785280493	0.034	0.057	0.061	0.06593158366425815	0.22463138987891773	1	0.05407997673421368	0.11193750356207618	1
TPCN1	0.26194381251166465	0.32094179545387475	0.19807361630203185	0.103	0.166	0.123	0.06591922224232405	0.0478697248085642	1	-0.07488981025358721	0.48973486422927337	1
ZNF621	0.23831965195111365	0.2962041681265507	0.23781488275760743	0.103	0.135	0.137	0.06590920762619107	0.28198753440092944	1	-4.3907512571900176e-4	0.22387777104256376	1
MTOR	0.27056075395967566	0.3299077780058064	0.28061812168382616	0.123	0.178	0.17	0.0658608441217976	0.08487279039605598	1	0.011280825615049339	0.10533754533881386	1
ZNF518B	0.10225659957543307	0.1537397972691141	0.11918737405420853	0.034	0.083	0.069	0.06585777504010937	0.02746883744863633	1	0.021835448463404822	0.06551464274560102	1
SARS1	0.713652804160005	0.7936325844515887	0.9074739507922952	0.271	0.366	0.438	0.06580955174896264	0.07086040896893432	1	0.154773052609394	1.932744365785693e-4	1
ORAI1	0.12864533366429737	0.18129738264237008	0.19273207060247208	0.074	0.109	0.115	0.06577999419320588	0.16322777161196486	1	0.079513053229713	0.07654543794059653	1
TIMM21	0.17998174599374178	0.23501611914843956	0.22321530054531474	0.084	0.117	0.142	0.06576533001101639	0.19232858091687804	1	0.05181095525591087	0.022849981379667466	1
C4orf46	0.07782478885171039	0.12807315704390676	0.176119537204758	0.049	0.091	0.12	0.06573795875118978	0.06944525109910682	1	0.1258471937071316	0.0024488542111785598	1
TIFA	0.29775440393424013	0.35825022814212004	0.7739577576053327	0.148	0.218	0.349	0.06573190580651378	0.06042954033500712	1	0.45138807432754213	7.478199477123258e-9	1.484497378203738e-4
RRP8	0.2830247354387133	0.3428095690593001	0.35429790086869306	0.133	0.178	0.21	0.06570573862381263	0.18092561345968744	1	0.07779919859855561	0.014300167399268555	1
SPATA1	0.04468684407676918	0.09333461207419994	0.04858340896503416	0.03	0.051	0.03	0.06566445744460693	0.22226939763408865	1	0.005263051983431688	0.99737459398142	1
ABCC1	0.1419064434736138	0.1950760159930276	0.20174935457173807	0.074	0.115	0.133	0.06565793221353597	0.12273928143143734	1	0.07361735662517513	0.019254042690610578	1
CMAS	0.38827822749307306	0.4529055591913182	0.5055917239466469	0.207	0.234	0.285	0.0656441987435572	0.5138178202816827	1	0.11720269193148425	0.03127788875300799	1
MBTD1	0.39194455204729256	0.4567287724557503	0.4943502932246848	0.177	0.226	0.263	0.06563054505597876	0.25733880634845907	1	0.10281655316281257	0.018983652856967705	1
FNBP1	3.031998183252995	3.219648761503527	1.7107906419973853	0.685	0.814	0.593	0.06562792694205921	0.027918447232803026	1	-0.5733110551900069	1.0194033997650107e-8	2.0236176888735227e-4
REXO1	0.2564198383848885	0.3148740041684096	0.27971618900400813	0.133	0.172	0.174	0.06560593416884697	0.24504905538407193	1	0.026471582380377	0.19846949380089643	1
FAM177A1	0.5822702619192475	0.6558606879945378	0.6096971444919086	0.251	0.305	0.325	0.06558525770193657	0.24067317787454606	1	0.02446791002309967	0.13343500539964548	1
ZNF131	0.6029558802026334	0.6774970195454576	0.8810089442587046	0.261	0.335	0.42	0.0655754858873806	0.11089875832710877	1	0.2310388910375657	3.6334057938809446e-05	0.7212673841433063
ZNF490	0.10385308519283432	0.15503389347654023	0.13357139842096652	0.044	0.085	0.083	0.06538701421936471	0.07227445141647791	1	0.03841483243752769	0.05646086834801728	1
OSTM1	0.4430532101568058	0.5099374713541902	0.38911408414394505	0.207	0.251	0.225	0.06536430898585588	0.2858496973994991	1	-0.054877954115209404	0.8748572219411013	1
KBTBD4	0.047077752259564856	0.0955754625776296	0.18375067137701845	0.034	0.057	0.118	0.06532028408070707	0.22048686421757083	1	0.17687409511626906	2.2863847985990065e-4	1
