gene	healthy_mean	premalignant_mean	healthy.pct	premalignant.pct	avg_log2FC	p_val	p_val_adj
CTSL	0	0.046122721643378335	0	0.026	0.06505210542898421	0.01990777965166653	1
LCK	0.04403973256373068	0.09216762729306634	0.025	0.044	0.0650176829764758	0.21647214499433043	1
GIGYF1	0.2818989924413715	0.340981032140314	0.128	0.198	0.06500624189571952	0.043350278124967626	1
C1orf109	0.3073487949892392	0.3675877762287136	0.153	0.16	0.06498933557796677	0.7479698267493109	1
FAM216A	0.039674430987928624	0.08757036077512206	0.034	0.053	0.06497691355811835	0.2932949653995061	1
KIF13A	0.0273248755073634	0.07464729393435507	0.02	0.034	0.06497075215925828	0.29612338676622174	1
PIK3CG	1.4222418986528582	1.5338120118301477	0.433	0.533	0.06496654441260863	0.046604345369777915	1
RNF214	0.33198445941866844	0.39330983929266383	0.138	0.2	0.06493886477518507	0.07680480429929964	1
ASB6	0.172173999570657	0.22612520434291958	0.084	0.131	0.06491956382311226	0.10499741521167347	1
CHTOP	0.8416340596416979	0.9263506727777419	0.34	0.424	0.06488393482693333	0.08717194508433634	1
LEAP2	0.033191050743331806	0.08069236294258587	0.01	0.046	0.06484884203543619	0.019257903731179256	1
MYSM1	0.6430422756845533	0.718546078746831	0.246	0.311	0.0648189331922121	0.16240776683224686	1
SLC26A6	0.04442854773455613	0.09238653560878851	0.025	0.061	0.06476964015302318	0.05080045292973306	1
KLF8	0.004419619930364469	0.050521777715667356	0.005	0.022	0.06474395491330226	0.10860943320321435	1
INO80D	0.7769295201091383	0.8584167539800219	0.3	0.374	0.0646876058463276	0.08033358437331499	1
SLC36A4	0.3686379289997987	0.4313792020568103	0.172	0.202	0.06466508817824201	0.36606983706325136	1
MAN2C1	0.2366645996298054	0.29330838149508354	0.108	0.172	0.06461204328190184	0.05386562502262454	1
RNF26	0.07464311133571921	0.12384198387590682	0.039	0.083	0.06458158108417661	0.04352954336922671	1
PDLIM2	0.5887800279741324	0.6615004566286424	0.266	0.313	0.06456729707166908	0.2756316329239725	1
PLEKHM2	0.3975099402916005	0.4614667156246109	0.153	0.242	0.06455842786899418	0.015272108485498034	1
MVD	0.17878711831732724	0.23272687405926817	0.084	0.119	0.06454998813669113	0.1822313384994626	1
CHPF	0.37727832694292435	0.4402933979627026	0.148	0.204	0.06454259320101824	0.11091599159421875	1
HNMT	0.005800539740222828	0.0518143757739739	0.005	0.036	0.06453588751962552	0.020515313043784855	1
PLCB1	0.1036189964056784	0.15406342094890477	0.054	0.091	0.0644803138284738	0.11363485898337378	1
THBS1	0.021737314277637525	0.06842905281002898	0.015	0.026	0.06446678029482929	0.35013131959414584	1
LZTFL1	0.29054553930691923	0.34951024748101767	0.128	0.168	0.06445488140835265	0.21723486260315367	1
PCNX2	0.01791255485866005	0.06441828911885449	0.02	0.036	0.06445157436955032	0.24048730082471328	1
TRIP11	1.1563223790669548	1.2548145611959443	0.374	0.426	0.06443590623354511	0.32120660691757924	1
COA8	0.2622562617950356	0.31991020831199246	0.153	0.192	0.0644349540278295	0.28155720241960785	1
G3BP1	1.429814189736897	1.540783657716727	0.438	0.545	0.06442754447898658	0.035182493971012314	1
SGPP1	0.04862642850329108	0.09650863030941759	0.02	0.055	0.0644163554720797	0.04477230611919768	1
TLR8	0.020128070054983592	0.06670160191925341	0.01	0.024	0.06440637048068253	0.21752338730786525	1
IFRD2	0.1254412811137167	0.1767721838159879	0.074	0.117	0.06434426268071669	0.10041207467473653	1
CEP104	0.373341928289749	0.43597189036512174	0.172	0.216	0.06433664248134752	0.22029905425107782	1
UBA7	0.16798110121007273	0.22123538438487608	0.069	0.125	0.06432436573220118	0.03942390957419308	1
DGKE	0.3167209843510394	0.37674182959209873	0.158	0.194	0.06430837850855509	0.2891903326300589	1
KIRREL3	0.3450223407034634	0.40631589576903093	0.108	0.141	0.06429056228139757	0.24930349876886632	1
ETF1	1.2419079622282057	1.3440298952770526	0.473	0.511	0.0642639177809865	0.4881223490141682	1
ZSCAN26	0.07218925852043631	0.12101335855033721	0.044	0.067	0.06424388313461306	0.2592276608047666	1
TTLL12	0.08873629897077152	0.13830042890600208	0.044	0.085	0.06422681137621652	0.06570336202604295	1
USP28	0.08875063536350371	0.13830680800366066	0.044	0.095	0.06421589912708806	0.031089540624559122	1
CA2	0.08279396994235148	0.13205761197214816	0.039	0.038	0.06418862242867068	0.9427947854342573	1
SLC35F5	0.36326266785804145	0.4252733987321393	0.167	0.208	0.06417512492118671	0.3069232697489519	1
SIGLEC1	0.0029989701536492367	0.04861492306191812	0.005	0.022	0.06416485777382	0.10860943320321435	1
PSMB4	2.224999403667665	2.3715904706717956	0.65	0.709	0.06413041658898155	0.30256663813260365	1
DUSP23	0.27025222493511125	0.3279772693158165	0.148	0.184	0.06411546149551633	0.2978205049131442	1
PPFIBP1	0.03598939791150354	0.08305602078937314	0.015	0.038	0.06409862902476718	0.10827490268746345	1
PML	0.25957788878469323	0.31678598446237183	0.133	0.18	0.06408054820265596	0.15808022550858145	1
ZNF879	0.012949060891643764	0.05894775486497189	0.01	0.032	0.06406978725250376	0.08793619836339377	1
EXOC6B	0	0.045374913585944365	0	0.034	0.06402044371079914	0.007580718021911613	1
POLR1E	0.1276619353152254	0.17882081220644325	0.074	0.101	0.06400981345138995	0.28024365633166587	1
NUP107	0.3996244030140069	0.46311871465780474	0.177	0.244	0.06400710786791813	0.07434656012768574	1
KCNE3	0	0.045347353565143494	0	0.022	0.06398240833329968	0.03249300116495416	1
STAC3	0.08710324559754193	0.1363894329932904	0.054	0.099	0.06396835729965884	0.0626091038554772	1
NUF2	0.13741379891423902	0.18897351210078772	0.039	0.075	0.06395936310115569	0.09149401806712824	1
CHD1	1.300268863777063	1.4045186801237182	0.399	0.487	0.06394563574567558	0.1629496860146812	1
WNT10A	0.28673979525017207	0.3450543294087223	0.103	0.117	0.06394410626387403	0.6030662610526036	1
SKA1	0.04179769440432571	0.08900713773671058	0.03	0.057	0.06393826063191724	0.13222154278462778	1
STAU2	0.34410068584621667	0.4049987930327584	0.148	0.2	0.06392767743643224	0.14771390571528517	1
LRP12	0.011032717523816878	0.05681451763970062	0.005	0.034	0.06389250605060727	0.02679692772965949	1
POMGNT1	0.1904312228932565	0.24431915518374198	0.089	0.131	0.06387229812966322	0.13844230728031595	1
AACS	0.21549681742914423	0.2704985852076398	0.079	0.139	0.06384865292557429	0.0342145437215173	1
BRMS1L	0.0726116500529657	0.12113557789710966	0.044	0.075	0.06383292424900516	0.14538503600425126	1
DDX60L	0	0.04521193698625738	0	0.038	0.0637955063612109	0.004697646618401229	1
TRMT5	0.13888821407629082	0.1903704416491087	0.079	0.103	0.06378445977251077	0.30896732991755615	1
PHRF1	0.27835390634374985	0.33613812093982953	0.118	0.19	0.06378185659033647	0.03587181175549662	1
ENHO	0.00933682406062213	0.05493811636528762	0.005	0.028	0.06375067752379218	0.053990160064384174	1
SFMBT1	0.058600370233083204	0.10637860292442206	0.034	0.063	0.06368709687126602	0.14251438858844026	1
PLA2G12A	0.054150577250920484	0.10171668912408693	0.034	0.065	0.06367231725728416	0.11808711519765494	1
NLRC5	0.22073123131962033	0.2757836181652524	0.118	0.139	0.06363806188707077	0.42578855484438477	1
ALMS1	0.352109804851305	0.4130642123226667	0.133	0.208	0.06361470830831756	0.0410803946960266	1
ZNF266	0.2606013823106067	0.3174271467922143	0.113	0.149	0.06361103376405136	0.23631705176100337	1
G6PD	0.23003620982352893	0.2854040852593647	0.123	0.16	0.06352117638759658	0.2738086046240348	1
CCZ1	0.39384813345401315	0.45656303759887956	0.177	0.242	0.06349475913031694	0.07054988286758583	1
SLC25A14	0.059270639077822894	0.1069285804068053	0.025	0.071	0.06349090292223751	0.01925304442284151	1
CYBB	6.017662440731503	6.333177993919994	0.833	0.899	0.06344800370989745	0.18154020715687041	1
CDH1	0.07279192767020655	0.12101372966241823	0.039	0.038	0.06343366102601457	0.9605303789259467	1
HS3ST1	0.7477396111286253	0.8262890521379317	0.286	0.321	0.0634248636083995	0.4038511802544262	1
OAS2	0.4990100570554845	0.5663749131864989	0.182	0.204	0.06341950171421473	0.5502724583740597	1
CLEC1B	0.002664345488876757	0.04771670929816677	0.005	0.02	0.06340995480060298	0.1390929262347917	1
RAB18	0.7800714115490404	0.8600490194175687	0.3	0.404	0.06340552308223568	0.03745550617111174	1
ELOC	1.1765459006406893	1.2743178534786666	0.453	0.515	0.06339345100394911	0.3439776004235216	1
VIPAS39	0.0855595932642672	0.13429256098938805	0.054	0.079	0.06335386676348517	0.25392105972180656	1
CARD6	0.08735166889435247	0.13614047945695615	0.059	0.079	0.06332262053345016	0.34773020248598524	1
NEK9	0.3661288210712418	0.4274018699492326	0.182	0.206	0.06329803654697769	0.5054831092328254	1
NPIPA1	0.03494601622863986	0.08134969226740806	0.02	0.051	0.06327762712009237	0.06666680165895669	1
IL2RG	1.0154799131938559	1.1057033459683798	0.379	0.436	0.06317879707862528	0.26599676772566855	1
RETREG3	0.3616244314823826	0.42251961418564893	0.153	0.224	0.06311971654785536	0.0556605663824371	1
HLCS	0.10925939193898483	0.15879184953287695	0.059	0.081	0.06302467413048898	0.3090027345662515	1
KIF2C	0.08402436389653258	0.1323956334617595	0.034	0.061	0.0629809090838839	0.1657201851806688	1
LRRC8C	0.11388147504238402	0.1635832074745027	0.059	0.105	0.06297865333587621	0.06687473106755573	1
BACH1	0.3814689322482585	0.4430181754831885	0.177	0.206	0.06288635350261768	0.45516106864291883	1
NUP160	0.6268206718130858	0.6992766405619668	0.276	0.329	0.06286551279276131	0.3067024870305603	1
FAM200B	0.38260592855550773	0.4441763058776848	0.182	0.23	0.06285686103461863	0.24939891829698063	1
CYP51A1	0.034163793937194084	0.08011839475795565	0.02	0.046	0.06272475676014236	0.09660093048057437	1
PALLD	0.015554661188187185	0.06068158937078376	0.015	0.028	0.06272373902789871	0.28548530686488277	1
SMN2	0	0.044350201897057524	0	0.028	0.06260557188920467	0.015615850811199752	1
PIGA	0.08904275083591494	0.13733801291535883	0.049	0.081	0.06260049314879312	0.141934516153192	1
RNF8	0.2054498357978403	0.25889406223022055	0.094	0.131	0.06258526812997456	0.1939259827884909	1
MAP3K10	0.010198925443578864	0.054986427468493373	0.01	0.03	0.06258502632416638	0.10912972331391868	1
CBWD2	0.10297186681098333	0.1518440813239818	0.064	0.095	0.06254944746935465	0.19273871017049	1
RGS7	0.24977469565137198	0.30507517491279423	0.123	0.143	0.062464876201645037	0.48476961862504564	1
TRIM33	0.8339651745004277	0.9151107286009518	0.3	0.404	0.06246156525918145	0.07178082740275642	1
SETD9	0.08139891826958863	0.12923963394655705	0.044	0.081	0.06245285196785444	0.09136769203031277	1
BLM	0.12194590734189206	0.17151315670029565	0.069	0.097	0.062370035898235754	0.24244593262178166	1
ZNF281	0.3730981758536802	0.43371818661690453	0.148	0.216	0.062326692853302446	0.07344427297100448	1
ADAL	0.14531879580541254	0.19587446107467044	0.069	0.105	0.062316724407762564	0.16918030616373197	1
GEMIN5	0.164637011516735	0.21601118174960154	0.064	0.117	0.062276122388162436	0.045179542409282986	1
ZBTB24	0.40529805556021037	0.46724890132898883	0.177	0.246	0.06223747768689947	0.09696284507574723	1
YEATS4	0.3079496912487111	0.3655660214193307	0.158	0.196	0.06219201585793532	0.24552076639464956	1
GK5	0.0985996900007218	0.1469727386029815	0.049	0.087	0.062165311724011796	0.09700688942709045	1
GDI1	0.4943196880010944	0.56007809464969	0.197	0.295	0.062129424760179575	0.033649389458804815	1
SF3A3	0.8874633745972996	0.9705082609011639	0.35	0.41	0.0621191478125106	0.38110115732283073	1
PINLYP	0.06527524390448543	0.11213811803879283	0.034	0.069	0.06210972999849908	0.08594825080211842	1
SEMA4C	0.06948706048310437	0.11652437598910609	0.044	0.055	0.06209572073917674	0.5697906619875392	1
KLHDC7B	0.0379322007792941	0.08356120506924401	0.01	0.059	0.0620684386517704	0.005091849973119853	1
GANC	0.24961663779460028	0.3045459340539058	0.123	0.154	0.06206217621620874	0.34977960297478927	1
GNG11	0.11234360748519145	0.16123698886570037	0.044	0.079	0.06205992065368629	0.11194267128048287	1
TCIRG1	1.0722086710391232	1.1631477292532433	0.384	0.438	0.061962906104205295	0.5504885128605608	1
PTCD3	0.7527906289907094	0.8296785089219196	0.286	0.323	0.06193649987036742	0.3362710952512633	1
HSD17B1	0.04001104722935826	0.0856092605713557	0.02	0.044	0.06190607946531607	0.1192783361097956	1
SLC30A5	0.9063858213239	0.9899551047277041	0.34	0.432	0.0618957558811043	0.11719656931129696	1
RABGEF1	0.140081681091752	0.19005687631078896	0.089	0.109	0.06189333590830251	0.4056396200343788	1
SLC25A40	0.15989907499757397	0.210739860626286	0.084	0.119	0.061889641899459225	0.1885752441573787	1
PTPRO	0.1552963599532984	0.20584747771663345	0.059	0.095	0.06178445529095167	0.14549706610419177	1
CDR2	0.08433314404381981	0.131767553830343	0.034	0.073	0.06176961329671021	0.061670660235696534	1
PATJ	0.12730013616243283	0.17660890296112247	0.069	0.089	0.06176318313082094	0.3862200016769659	1
DICER1	0.9498264491070215	1.0351126529792485	0.365	0.404	0.06176293886128226	0.42870897398805674	1
LIN7B	0.06976741769488307	0.11647940048346324	0.044	0.061	0.06165946430798845	0.3847514928344698	1
LRRC4	0.059098609513109676	0.10532037949426429	0.03	0.057	0.06162767788209028	0.13538236404544818	1
PHOSPHO2	0.02401533904803902	0.06870593821963318	0.02	0.048	0.061627614128637556	0.07822650490558485	1
KLHL12	0.08848087115247205	0.13597767655424228	0.03	0.085	0.06161843029931999	0.01115313200034124	1
DLAT	0.23535100937811798	0.2892485028602795	0.128	0.16	0.06160934658586098	0.3412520119353353	1
FNIP2	0.13110340706778795	0.18039975487358836	0.064	0.101	0.06154469771573684	0.13208046319948835	1
FTH1	45.815852328130234	47.85618739383426	0.975	0.968	0.061544160052346975	0.4735398571145284	1
ITGAV	0.08318600519191716	0.1303908378992148	0.034	0.071	0.061540672961094736	0.07144437613687335	1
STAT6	1.1656567268784195	1.2600265380673759	0.419	0.453	0.0615351305066798	0.5388587988463363	1
IL2RA	0.012047220284627626	0.05613522143458482	0.005	0.018	0.061517955704241886	0.1830658967281956	1
VRK3	0.4719120516092625	0.5360108832891307	0.207	0.273	0.06149696687356476	0.12298063533400322	1
SURF4	1.254493802219835	1.35263237935925	0.488	0.521	0.061472359786584496	0.6916110703134688	1
NCSTN	0.43163348296160725	0.4939094705750256	0.217	0.255	0.06143053396422071	0.3181081645387952	1
MAP3K20	0.18844380878984532	0.24013272778115036	0.074	0.121	0.06142084396410591	0.07813362334221166	1
GON4L	0.6883858281150278	0.7617792617890387	0.305	0.368	0.06138855147690914	0.18065288305704888	1
C16orf70	0.05828936815654686	0.10427311700110824	0.025	0.063	0.06136287663849736	0.04151691022703152	1
SP140L	0.1541113821803734	0.20420057117159052	0.074	0.099	0.06129324301342198	0.3122140332392942	1
TWNK	0.021850337537996666	0.06619875867263665	0.015	0.051	0.0612924960971695	0.03027025824815002	1
KDM1B	0.40153261115461264	0.4623295724274945	0.167	0.214	0.0612631815405571	0.21839760396636398	1
SEC22C	0.3730035561271445	0.432558136064735	0.163	0.224	0.06125832549036159	0.10503403445820898	1
MTHFSD	0.061158863596373694	0.10712729669594158	0.039	0.063	0.06118045678801855	0.22755999164688764	1
IPP	0.09505060764484347	0.14246497131779315	0.054	0.075	0.061152386678018894	0.33415759336295736	1
RWDD4	0.5300438338802004	0.5962644487614018	0.246	0.305	0.06112669374394619	0.23099753462088365	1
CCDC137	0.37419063187917884	0.4336529655003487	0.158	0.208	0.061113689990587916	0.1602577778188013	1
ABCB10	0.2332794972642661	0.2865128769213596	0.099	0.16	0.06096610356173765	0.04328959559614527	1
IPO13	0.061064661377970314	0.1068293828183696	0.02	0.065	0.060920271657846456	0.01663086196328832	1
C6orf47	0.16234914350736826	0.21247822309695555	0.079	0.119	0.06091534884260716	0.14109308273161345	1
IBA57	0.17052302237410472	0.2209697300094299	0.074	0.109	0.060874123512080075	0.17997753708036995	1
PISD	0.11829153639917911	0.16647162794777295	0.059	0.099	0.06085487215512336	0.09952484502303359	1
RNF43	0.08052076292241048	0.12707151934973052	0.039	0.079	0.06085227113770099	0.06693697757761868	1
SLC35D2	0.023037785218742834	0.06710882454930363	0.02	0.044	0.06084787972802934	0.11284673364935185	1
PPP2CB	0.37190476032583425	0.4309593860349949	0.172	0.228	0.06080239464940845	0.15372217858583762	1
TMCC2	0.00966282537148732	0.05312175033717381	0.005	0.008	0.06079864587338331	0.6527663473883041	1
ATP7A	0.12377673495234431	0.1721262560474983	0.064	0.087	0.0607725403493638	0.3154669154458056	1
USP7	1.4112970348658025	1.5149751583568924	0.384	0.479	0.06073477007305472	0.12918778839055228	1
APOL3	0.019051288771966435	0.0628466096098853	0.01	0.034	0.06070673758499526	0.0710682099528427	1
RRAS2	0.005891064786395882	0.049077802950335994	0.005	0.026	0.06064760301119994	0.06729310130153497	1
ABHD12	0.28996085015138945	0.3453306394791888	0.138	0.18	0.06063350387549138	0.23183224651313086	1
CNPPD1	0.5034703863176794	0.5680011491179966	0.227	0.279	0.060630165145855286	0.2918424033481715	1
RALB	0.22491592676260944	0.27748891761757377	0.084	0.125	0.06062804373256542	0.1393859567335937	1
FZD3	0.7680330155371398	0.8439056467903335	0.291	0.287	0.060619619226763954	0.9731884952888543	1
P2RX1	0.4066328474154358	0.4669836309013661	0.192	0.22	0.060606960678217914	0.44831918810845633	1
ACAD9	0.15034611916901502	0.19969460833299432	0.069	0.115	0.06059919486806484	0.0725347463735722	1
RILPL2	1.1231350974190568	1.2141785615453882	0.429	0.477	0.060575397941448283	0.42595352435303574	1
KIAA2026	0.697579568670011	0.7703650468880572	0.236	0.315	0.06056767493760851	0.07115725908144988	1
GZMM	0.020314188646468265	0.06405584744273651	0.015	0.028	0.060560398956111886	0.28899069706837793	1
MTFP1	0.004469747186629377	0.04753017089787012	0.005	0.026	0.06055768357621575	0.06678539041153272	1
BPGM	0.19893655440065003	0.2503208757308629	0.084	0.107	0.06054307211740717	0.3826274182815452	1
RAB4B	0.14196824672785638	0.19090112904385081	0.054	0.093	0.06053110673607984	0.09801061275904199	1
FAHD1	0.20003099489380965	0.2514201019009381	0.094	0.147	0.06049451490269092	0.07503179461296276	1
MFHAS1	0.09402042147485905	0.14086947954808982	0.054	0.063	0.0604940820794094	0.6706814011318716	1
ZNF550	0.10167247984035116	0.14883369458939796	0.069	0.081	0.06047458458434932	0.5520538282453546	1
INTS5	0.05968543731482309	0.1050483826636673	0.039	0.069	0.06047346591042231	0.14137349216536665	1
RALGAPA2	0.8246304559630027	0.9026870794478651	0.266	0.378	0.06043400871840521	0.019601795808339536	1
ZFP28	0.008735783604157183	0.05188021929851676	0.005	0.028	0.06042208870476005	0.053990160064384174	1
USP3	0.710367251561465	0.7835085313637428	0.266	0.323	0.06041198179053864	0.23746499946369895	1
VPS45	0.3951745226440076	0.45480668139630265	0.177	0.214	0.06038185635601784	0.3107932795600554	1
HS2ST1	0.2188038540320535	0.27088892230201606	0.103	0.152	0.06037197487674806	0.10065347227376267	1
MST1	0.009498859187011639	0.052637060424344316	0.005	0.028	0.06036881380726933	0.053990160064384174	1
